"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOC7BUS","199305","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199306","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199307","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199308","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199309","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199310","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199311","0.005","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199312","0.005","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199313","0.074","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199401","0.005","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199402","0.005","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199403","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199404","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199405","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199406","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199407","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199408","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199409","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199410","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199411","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199412","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199413","0.083","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199501","0.005","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199502","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199503","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199504","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199505","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199506","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199507","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199508","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199509","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199510","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199511","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199512","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199513","0.095","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199601","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199602","0.006","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199603","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199604","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199605","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199606","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199607","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199608","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199609","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199610","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199611","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199612","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199613","0.109","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199701","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199702","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199703","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199704","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199705","0.012","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199706","0.012","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199707","0.013","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199708","0.013","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199709","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199710","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199711","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199712","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199713","0.122","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199801","0.007","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199802","0.008","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199803","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199804","0.012","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199805","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199806","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199807","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199808","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199809","0.013","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199810","0.012","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199811","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199812","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199813","0.138","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199901","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199902","0.009","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199903","0.013","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199904","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199905","0.016","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199906","0.016","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199907","0.017","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199908","0.017","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199909","0.015","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199910","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199911","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199912","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","199913","0.161","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200001","0.01","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200002","0.011","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200003","0.015","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200004","0.016","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200005","0.018","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200006","0.018","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200007","0.019","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200008","0.019","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200009","0.017","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200010","0.016","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200011","0.013","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200012","0.012","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200013","0.183","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200101","0.012","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200102","0.013","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200103","0.018","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200104","0.02","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200105","0.022","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200106","0.022","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200107","0.023","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200108","0.023","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200109","0.021","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200110","0.019","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200111","0.015","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200112","0.015","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200113","0.221","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200201","0.014","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200202","0.015","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200203","0.021","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200204","0.023","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200205","0.026","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
"SOC7BUS","200206","0.026","3","Small-Scale Solar Energy Consumption for Electricity: Commercial Sector","Trillion Btu"
